cycle,indicator,country,country_zh,value,rank,n,pct_rank
2015,enjoyment,United States,美國,0.22843,29,73,38.9
2015,enjoyment,Brazil,巴西,0.22579,30,73,40.3
2015,enjoyment,Macao (China),澳門,0.20499,31,73,41.7
2015,enjoyment,Ireland,愛爾蘭,0.1987,32,73,43.1
2015,enjoyment,New Zealand,紐西蘭,0.19545,33,73,44.4
2015,enjoyment,Trinidad and Tobago,千里達,0.18888,34,73,45.8
2015,enjoyment,Malta,馬爾他,0.17543,35,73,47.2
2015,enjoyment,Estonia,愛沙尼亞,0.16135,36,73,48.6
2015,enjoyment,Iceland,冰島,0.15273,37,73,50.0
2015,enjoyment,Türkiye,土耳其,0.15025,38,73,51.4
2015,enjoyment,Cyprus,賽普勒斯,0.14819,39,73,52.8
2015,enjoyment,United Kingdom,英國,0.1459,40,73,54.2
2015,enjoyment,Greece,希臘,0.13142,41,73,55.6
2015,enjoyment,Australia,澳洲,0.11848,42,73,56.9
2015,enjoyment,Denmark,丹麥,0.11771,43,73,58.3
2015,enjoyment,Norway,挪威,0.11588,44,73,59.7
2015,enjoyment,Luxembourg,盧森堡,0.0991,45,73,61.1
2015,enjoyment,Israel,以色列,0.09492,46,73,62.5
2015,enjoyment,Latvia,拉脫維亞,0.09245,47,73,63.9
2015,enjoyment,Montenegro,蒙特內哥羅,0.08681,48,73,65.3
2015,enjoyment,Sweden,瑞典,0.07871,49,73,66.7
2015,enjoyment,Chile,智利,0.07602,50,73,68.1
2015,enjoyment,Spain,西班牙,0.03149,51,73,69.4
2015,enjoyment,Poland,波蘭,0.01722,52,73,70.8
2015,enjoyment,Russia,俄羅斯,0.00481,53,73,72.2
2015,enjoyment,Italy,義大利,-0.00309,54,73,73.6
2015,enjoyment,Switzerland,瑞士,-0.01687,55,73,75.0
2015,enjoyment,Romania,羅馬尼亞,-0.026,56,73,76.4
2015,enjoyment,Belgium,比利時,-0.02953,57,73,77.8
2015,enjoyment,France,法國,-0.03073,58,73,79.2
2015,enjoyment,Chinese Taipei,臺灣,-0.06414,59,73,80.6
2015,enjoyment,Finland,芬蘭,-0.07488,60,73,81.9
2015,enjoyment,Argentina,阿根廷,-0.08947,61,73,83.3
2015,enjoyment,Uruguay,烏拉圭,-0.09536,62,73,84.7
2015,enjoyment,Croatia,克羅埃西亞,-0.10882,63,73,86.1
2015,enjoyment,Korea,韓國,-0.13614,64,73,87.5
2015,enjoyment,Germany,德國,-0.17573,65,73,88.9
2015,enjoyment,CABA (Argentina),布宜諾斯艾利斯市,-0.19611,66,73,90.3
2015,enjoyment,Hungary,匈牙利,-0.22539,67,73,91.7
2015,enjoyment,Slovak Republic,斯洛伐克,-0.24375,68,73,93.1
2015,enjoyment,Austria,奧地利,-0.32085,69,73,94.4
2015,enjoyment,Japan,日本,-0.33029,70,73,95.8
2015,enjoyment,Czechia,捷克,-0.33579,71,73,97.2
2015,enjoyment,Slovenia,斯洛維尼亞,-0.36454,72,73,98.6
2015,enjoyment,Netherlands,荷蘭,-0.5199,73,73,100.0
2015,epistemic,Chinese Taipei,臺灣,0.30709,1,73,0.0
2015,epistemic,Canada,加拿大,0.29704,2,73,1.4
2015,epistemic,Iceland,冰島,0.29265,3,73,2.8
2015,epistemic,Portugal,葡萄牙,0.27862,4,73,4.2
2015,epistemic,Australia,澳洲,0.26216,5,73,5.6
2015,epistemic,United States,美國,0.25016,6,73,6.9
2015,epistemic,Singapore,新加坡,0.22484,7,73,8.3
2015,epistemic,United Kingdom,英國,0.2227,8,73,9.7
2015,epistemic,New Zealand,紐西蘭,0.22172,9,73,11.1
2015,epistemic,Ireland,愛爾蘭,0.20862,10,73,12.5
2015,epistemic,Israel,以色列,0.17935,11,73,13.9
2015,epistemic,Denmark,丹麥,0.16713,12,73,15.3
2015,epistemic,Sweden,瑞典,0.13584,13,73,16.7
2015,epistemic,Lithuania,立陶宛,0.11244,14,73,18.1
2015,epistemic,Spain,西班牙,0.109,15,73,19.4
2015,epistemic,CABA (Argentina),布宜諾斯艾利斯市,0.09439,16,73,20.8
2015,epistemic,Malta,馬爾他,0.09171,17,73,22.2
2015,epistemic,Slovenia,斯洛維尼亞,0.07272,18,73,23.6
2015,epistemic,Malaysia,馬來西亞,0.05798,19,73,25.0
2015,epistemic,Georgia,喬治亞,0.0515,20,73,26.4
2015,epistemic,United Arab Emirates,阿聯,0.04307,21,73,27.8
2015,epistemic,Hong Kong (China),香港,0.04028,22,73,29.2
2015,epistemic,Croatia,克羅埃西亞,0.02959,23,73,30.6
2015,epistemic,Kosovo,科索沃,0.02607,24,73,31.9
2015,epistemic,Korea,韓國,0.02239,25,73,33.3
2015,epistemic,Estonia,愛沙尼亞,0.01066,26,73,34.7
2015,epistemic,France,法國,0.00912,27,73,36.1
2015,epistemic,Belgium,比利時,-0.00152,28,73,37.5
2015,epistemic,Norway,挪威,-0.00506,29,73,38.9
2015,epistemic,Trinidad and Tobago,千里達,-0.01534,30,73,40.3
2015,epistemic,Albania,阿爾巴尼亞,-0.03138,31,73,41.7
2015,epistemic,Kazakhstan,哈薩克,-0.04268,32,73,43.1
2015,epistemic,Japan,日本,-0.06024,33,73,44.4
2015,epistemic,Macao (China),澳門,-0.06266,34,73,45.8
2015,epistemic,Thailand,泰國,-0.06536,35,73,47.2
2015,epistemic,Brazil,巴西,-0.06877,36,73,48.6
2015,epistemic,Switzerland,瑞士,-0.07179,37,73,50.0
2015,epistemic,Finland,芬蘭,-0.07211,38,73,51.4
2015,epistemic,B-S-J-Z (China),中國四省市,-0.08093,39,73,52.8
2015,epistemic,Poland,波蘭,-0.08123,40,73,54.2
2015,epistemic,Qatar,卡達,-0.09713,41,73,55.6
2015,epistemic,Dominican Republic,多明尼加,-0.10159,42,73,56.9
2015,epistemic,Italy,義大利,-0.10454,43,73,58.3
2015,epistemic,Uruguay,烏拉圭,-0.12571,44,73,59.7
2015,epistemic,Jordan,約旦,-0.12873,45,73,61.1
2015,epistemic,Moldova,摩爾多瓦,-0.13538,46,73,62.5
2015,epistemic,Austria,奧地利,-0.13643,47,73,63.9
2015,epistemic,Viet Nam,越南,-0.14505,48,73,65.3
2015,epistemic,Luxembourg,盧森堡,-0.14569,49,73,66.7
2015,epistemic,Chile,智利,-0.14847,50,73,68.1
2015,epistemic,Cyprus,賽普勒斯,-0.15165,51,73,69.4
2015,epistemic,Costa Rica,哥斯大黎加,-0.15194,52,73,70.8
2015,epistemic,Germany,德國,-0.16027,53,73,72.2
2015,epistemic,Peru,秘魯,-0.16333,54,73,73.6
2015,epistemic,Türkiye,土耳其,-0.17005,55,73,75.0
2015,epistemic,Mexico,墨西哥,-0.17124,56,73,76.4
2015,epistemic,North Macedonia,北馬其頓,-0.17945,57,73,77.8
2015,epistemic,Bulgaria,保加利亞,-0.18033,58,73,79.2
2015,epistemic,Greece,希臘,-0.18781,59,73,80.6
2015,epistemic,Colombia,哥倫比亞,-0.18956,60,73,81.9
2015,epistemic,Netherlands,荷蘭,-0.19052,61,73,83.3
2015,epistemic,Czechia,捷克,-0.22539,62,73,84.7
2015,epistemic,Lebanon,黎巴嫩,-0.23586,63,73,86.1
2015,epistemic,Latvia,拉脫維亞,-0.25514,64,73,87.5
2015,epistemic,Russia,俄羅斯,-0.25523,65,73,88.9
2015,epistemic,Argentina,阿根廷,-0.25679,66,73,90.3
2015,epistemic,Indonesia,印尼,-0.30127,67,73,91.7
2015,epistemic,Algeria,阿爾及利亞,-0.31161,68,73,93.1
2015,epistemic,Tunisia,突尼西亞,-0.31173,69,73,94.4
2015,epistemic,Montenegro,蒙特內哥羅,-0.31792,70,73,95.8
2015,epistemic,Slovak Republic,斯洛伐克,-0.35076,71,73,97.2
2015,epistemic,Hungary,匈牙利,-0.36195,72,73,98.6
2015,epistemic,Romania,羅馬尼亞,-0.37951,73,73,100.0
2015,instrumental,Albania,阿爾巴尼亞,0.87988,1,73,0.0
2015,instrumental,Indonesia,印尼,0.80953,2,73,1.4
2015,instrumental,Kosovo,科索沃,0.80483,3,73,2.8
2015,instrumental,Jordan,約旦,0.71003,4,73,4.2
2015,instrumental,Malaysia,馬來西亞,0.68186,5,73,5.6
2015,instrumental,Tunisia,突尼西亞,0.60003,6,73,6.9
2015,instrumental,Dominican Republic,多明尼加,0.59601,7,73,8.3
2015,instrumental,United Arab Emirates,阿聯,0.56186,8,73,9.7
2015,instrumental,Kazakhstan,哈薩克,0.54039,9,73,11.1
2015,instrumental,B-S-J-Z (China),中國四省市,0.53143,10,73,12.5
2015,instrumental,Mexico,墨西哥,0.52749,11,73,13.9
2015,instrumental,Qatar,卡達,0.52533,12,73,15.3
2015,instrumental,Trinidad and Tobago,千里達,0.52174,13,73,16.7
2015,instrumental,Singapore,新加坡,0.51472,14,73,18.1
2015,instrumental,Lebanon,黎巴嫩,0.50777,15,73,19.4
2015,instrumental,Peru,秘魯,0.50629,16,73,20.8
2015,instrumental,Thailand,泰國,0.48376,17,73,22.2
2015,instrumental,Viet Nam,越南,0.48089,18,73,23.6
2015,instrumental,Canada,加拿大,0.46463,19,73,25.0
2015,instrumental,Brazil,巴西,0.45329,20,73,26.4
2015,instrumental,North Macedonia,北馬其頓,0.45291,21,73,27.8
2015,instrumental,Costa Rica,哥斯大黎加,0.43614,22,73,29.2
2015,instrumental,Algeria,阿爾及利亞,0.4321,23,73,30.6
2015,instrumental,Lithuania,立陶宛,0.4119,24,73,31.9
2015,instrumental,Argentina,阿根廷,0.4098,25,73,33.3
2015,instrumental,Colombia,哥倫比亞,0.39858,26,73,34.7
2015,instrumental,Romania,羅馬尼亞,0.38735,27,73,36.1
2015,instrumental,New Zealand,紐西蘭,0.3804,28,73,37.5
2015,instrumental,Türkiye,土耳其,0.37946,29,73,38.9
2015,instrumental,United Kingdom,英國,0.37902,30,73,40.3
2015,instrumental,Ireland,愛爾蘭,0.36357,31,73,41.7
2015,instrumental,Montenegro,蒙特內哥羅,0.36207,32,73,43.1
2015,instrumental,Moldova,摩爾多瓦,0.35897,33,73,44.4
2015,instrumental,Portugal,葡萄牙,0.35694,34,73,45.8
2015,instrumental,Chile,智利,0.33624,35,73,47.2
2015,instrumental,United States,美國,0.32326,36,73,48.6
2015,instrumental,Cyprus,賽普勒斯,0.29844,37,73,50.0
2015,instrumental,Uruguay,烏拉圭,0.29453,38,73,51.4
2015,instrumental,Israel,以色列,0.28392,39,73,52.8
2015,instrumental,Greece,希臘,0.27263,40,73,54.2
2015,instrumental,Sweden,瑞典,0.25935,41,73,55.6
2015,instrumental,Spain,西班牙,0.25927,42,73,56.9
2015,instrumental,Russia,俄羅斯,0.24434,43,73,58.3
2015,instrumental,Chinese Taipei,臺灣,0.24411,44,73,59.7
2015,instrumental,Hong Kong (China),香港,0.23381,45,73,61.1
2015,instrumental,Iceland,冰島,0.22251,46,73,62.5
2015,instrumental,Georgia,喬治亞,0.21572,47,73,63.9
2015,instrumental,Malta,馬爾他,0.20244,48,73,65.3
2015,instrumental,Macao (China),澳門,0.19939,49,73,66.7
2015,instrumental,Estonia,愛沙尼亞,0.18905,50,73,68.1
2015,instrumental,Bulgaria,保加利亞,0.17807,51,73,69.4
2015,instrumental,Australia,澳洲,0.16271,52,73,70.8
2015,instrumental,CABA (Argentina),布宜諾斯艾利斯市,0.15985,53,73,72.2
2015,instrumental,Finland,芬蘭,0.15781,54,73,73.6
2015,instrumental,Italy,義大利,0.15674,55,73,75.0
2015,instrumental,Croatia,克羅埃西亞,0.14464,56,73,76.4
2015,instrumental,Poland,波蘭,0.12631,57,73,77.8
2015,instrumental,Norway,挪威,0.10868,58,73,79.2
2015,instrumental,Latvia,拉脫維亞,0.08337,59,73,80.6
2015,instrumental,Slovenia,斯洛維尼亞,0.06987,60,73,81.9
2015,instrumental,Denmark,丹麥,0.04072,61,73,83.3
2015,instrumental,Slovak Republic,斯洛伐克,0.04032,62,73,84.7
2015,instrumental,Korea,韓國,0.03179,63,73,86.1
2015,instrumental,France,法國,0.00019,64,73,87.5
2015,instrumental,Belgium,比利時,-0.00996,65,73,88.9
2015,instrumental,Japan,日本,-0.025,66,73,90.3
2015,instrumental,Luxembourg,盧森堡,-0.03338,67,73,91.7
2015,instrumental,Hungary,匈牙利,-0.04044,68,73,93.1
2015,instrumental,Czechia,捷克,-0.11638,69,73,94.4
2015,instrumental,Netherlands,荷蘭,-0.21014,70,73,95.8
2015,instrumental,Austria,奧地利,-0.22275,71,73,97.2
2015,instrumental,Germany,德國,-0.24348,72,73,98.6
2015,instrumental,Switzerland,瑞士,-0.24589,73,73,100.0
2015,interest_broad,Dominican Republic,多明尼加,0.69377,1,57,0.0
2015,interest_broad,Thailand,泰國,0.60196,2,57,1.8
2015,interest_broad,Malaysia,馬來西亞,0.48651,3,57,3.6
2015,interest_broad,Peru,秘魯,0.46474,4,57,5.4
2015,interest_broad,B-S-J-Z (China),中國四省市,0.45412,5,57,7.1
2015,interest_broad,Mexico,墨西哥,0.4348,6,57,8.9
2015,interest_broad,Colombia,哥倫比亞,0.34711,7,57,10.7
2015,interest_broad,Bulgaria,保加利亞,0.28221,8,57,12.5
2015,interest_broad,Singapore,新加坡,0.28123,9,57,14.3
2015,interest_broad,Portugal,葡萄牙,0.2653,10,57,16.1
2015,interest_broad,Canada,加拿大,0.26092,11,57,17.9
2015,interest_broad,Tunisia,突尼西亞,0.25703,12,57,19.6
2015,interest_broad,Qatar,卡達,0.24913,13,57,21.4
2015,interest_broad,Hong Kong (China),香港,0.24628,14,57,23.2
2015,interest_broad,Brazil,巴西,0.24264,15,57,25.0
2015,interest_broad,Iceland,冰島,0.23341,16,57,26.8
2015,interest_broad,Costa Rica,哥斯大黎加,0.22424,17,57,28.6
2015,interest_broad,Luxembourg,盧森堡,0.21143,18,57,30.4
2015,interest_broad,Italy,義大利,0.20628,19,57,32.1
2015,interest_broad,United Arab Emirates,阿聯,0.18526,20,57,33.9
2015,interest_broad,Denmark,丹麥,0.18214,21,57,35.7
2015,interest_broad,Switzerland,瑞士,0.15125,22,57,37.5
2015,interest_broad,Greece,希臘,0.14274,23,57,39.3
2015,interest_broad,Latvia,拉脫維亞,0.14084,24,57,41.1
2015,interest_broad,Lithuania,立陶宛,0.10923,25,57,42.9
2015,interest_broad,Spain,西班牙,0.10432,26,57,44.6
2015,interest_broad,New Zealand,紐西蘭,0.0927,27,57,46.4
2015,interest_broad,Belgium,比利時,0.06906,28,57,48.2
2015,interest_broad,Macao (China),澳門,0.06427,29,57,50.0
2015,interest_broad,Ireland,愛爾蘭,0.06085,30,57,51.8
2015,interest_broad,Austria,奧地利,0.0574,31,57,53.6
2015,interest_broad,United States,美國,0.0508,32,57,55.4
2015,interest_broad,Norway,挪威,0.04556,33,57,57.1
2015,interest_broad,Germany,德國,0.04396,34,57,58.9
2015,interest_broad,Chile,智利,0.04355,35,57,60.7
2015,interest_broad,Australia,澳洲,0.0395,36,57,62.5
2015,interest_broad,Russia,俄羅斯,0.02859,37,57,64.3
2015,interest_broad,Cyprus,賽普勒斯,0.02323,38,57,66.1
2015,interest_broad,Estonia,愛沙尼亞,0.0157,39,57,67.9
2015,interest_broad,United Kingdom,英國,0.00813,40,57,69.6
2015,interest_broad,Chinese Taipei,臺灣,-0.01156,41,57,71.4
2015,interest_broad,Sweden,瑞典,-0.01671,42,57,73.2
2015,interest_broad,Uruguay,烏拉圭,-0.05451,43,57,75.0
2015,interest_broad,France,法國,-0.05562,44,57,76.8
2015,interest_broad,Türkiye,土耳其,-0.05723,45,57,78.6
2015,interest_broad,Korea,韓國,-0.06837,46,57,80.4
2015,interest_broad,Montenegro,蒙特內哥羅,-0.08409,47,57,82.1
2015,interest_broad,Finland,芬蘭,-0.09439,48,57,83.9
2015,interest_broad,Japan,日本,-0.10558,49,57,85.7
2015,interest_broad,Croatia,克羅埃西亞,-0.16382,50,57,87.5
2015,interest_broad,Hungary,匈牙利,-0.22561,51,57,89.3
2015,interest_broad,Israel,以色列,-0.24055,52,57,91.1
2015,interest_broad,Poland,波蘭,-0.24228,53,57,92.9
2015,interest_broad,Netherlands,荷蘭,-0.26906,54,57,94.6
2015,interest_broad,Slovak Republic,斯洛伐克,-0.32131,55,57,96.4
2015,interest_broad,Slovenia,斯洛維尼亞,-0.32416,56,57,98.2
2015,interest_broad,Czechia,捷克,-0.66884,57,57,100.0
2015,sci_activities,Tunisia,突尼西亞,1.19833,1,57,0.0
2015,sci_activities,Thailand,泰國,0.92317,2,57,1.8
2015,sci_activities,Dominican Republic,多明尼加,0.92305,3,57,3.6
2015,sci_activities,Malaysia,馬來西亞,0.88077,4,57,5.4
2015,sci_activities,United Arab Emirates,阿聯,0.88006,5,57,7.1
2015,sci_activities,Montenegro,蒙特內哥羅,0.86454,6,57,8.9
2015,sci_activities,Bulgaria,保加利亞,0.81939,7,57,10.7
2015,sci_activities,Qatar,卡達,0.79547,8,57,12.5
2015,sci_activities,Peru,秘魯,0.70464,9,57,14.3
2015,sci_activities,Türkiye,土耳其,0.68325,10,57,16.1
2015,sci_activities,Russia,俄羅斯,0.66021,11,57,17.9
2015,sci_activities,Colombia,哥倫比亞,0.64229,12,57,19.6
2015,sci_activities,Mexico,墨西哥,0.52932,13,57,21.4
2015,sci_activities,B-S-J-Z (China),中國四省市,0.51798,14,57,23.2
2015,sci_activities,Brazil,巴西,0.49739,15,57,25.0
2015,sci_activities,Cyprus,賽普勒斯,0.45767,16,57,26.8
2015,sci_activities,Poland,波蘭,0.40296,17,57,28.6
2015,sci_activities,Lithuania,立陶宛,0.37488,18,57,30.4
2015,sci_activities,Costa Rica,哥斯大黎加,0.30803,19,57,32.1
2015,sci_activities,Estonia,愛沙尼亞,0.28887,20,57,33.9
2015,sci_activities,Hong Kong (China),香港,0.28312,21,57,35.7
2015,sci_activities,Italy,義大利,0.26991,22,57,37.5
2015,sci_activities,Hungary,匈牙利,0.26938,23,57,39.3
2015,sci_activities,Latvia,拉脫維亞,0.22468,24,57,41.1
2015,sci_activities,Chinese Taipei,臺灣,0.20104,25,57,42.9
2015,sci_activities,Portugal,葡萄牙,0.19928,26,57,44.6
2015,sci_activities,Singapore,新加坡,0.1956,27,57,46.4
2015,sci_activities,Greece,希臘,0.19318,28,57,48.2
2015,sci_activities,Chile,智利,0.16779,29,57,50.0
2015,sci_activities,Macao (China),澳門,0.16587,30,57,51.8
2015,sci_activities,Slovak Republic,斯洛伐克,0.14481,31,57,53.6
2015,sci_activities,Uruguay,烏拉圭,0.13576,32,57,55.4
2015,sci_activities,Israel,以色列,0.09397,33,57,57.1
2015,sci_activities,Slovenia,斯洛維尼亞,0.06681,34,57,58.9
2015,sci_activities,Luxembourg,盧森堡,0.06668,35,57,60.7
2015,sci_activities,Croatia,克羅埃西亞,0.03229,36,57,62.5
2015,sci_activities,Canada,加拿大,-0.01502,37,57,64.3
2015,sci_activities,United States,美國,-0.01751,38,57,66.1
2015,sci_activities,Norway,挪威,-0.03884,39,57,67.9
2015,sci_activities,Czechia,捷克,-0.07738,40,57,69.6
2015,sci_activities,France,法國,-0.11397,41,57,71.4
2015,sci_activities,Germany,德國,-0.11819,42,57,73.2
2015,sci_activities,Switzerland,瑞士,-0.1218,43,57,75.0
2015,sci_activities,Denmark,丹麥,-0.13198,44,57,76.8
2015,sci_activities,Belgium,比利時,-0.13357,45,57,78.6
2015,sci_activities,Austria,奧地利,-0.13508,46,57,80.4
2015,sci_activities,United Kingdom,英國,-0.15087,47,57,82.1
2015,sci_activities,Iceland,冰島,-0.17385,48,57,83.9
2015,sci_activities,Spain,西班牙,-0.19934,49,57,85.7
2015,sci_activities,New Zealand,紐西蘭,-0.19973,50,57,87.5
2015,sci_activities,Sweden,瑞典,-0.25245,51,57,89.3
2015,sci_activities,Korea,韓國,-0.28278,52,57,91.1
2015,sci_activities,Australia,澳洲,-0.2973,53,57,92.9
2015,sci_activities,Ireland,愛爾蘭,-0.36941,54,57,94.6
2015,sci_activities,Netherlands,荷蘭,-0.4292,55,57,96.4
2015,sci_activities,Finland,芬蘭,-0.50147,56,57,98.2
2015,sci_activities,Japan,日本,-0.56698,57,57,100.0
2015,sci_mean,Singapore,新加坡,555.57468,1,73,0.0
2015,sci_mean,Japan,日本,538.39475,2,73,1.4
2015,sci_mean,Estonia,愛沙尼亞,534.19375,3,73,2.8
2015,sci_mean,Chinese Taipei,臺灣,532.34745,4,73,4.2
2015,sci_mean,Finland,芬蘭,530.66116,5,73,5.6
2015,sci_mean,Macao (China),澳門,528.5496,6,73,6.9
2015,sci_mean,Canada,加拿大,527.70468,7,73,8.3
2015,sci_mean,Viet Nam,越南,524.64452,8,73,9.7
2015,sci_mean,Hong Kong (China),香港,523.27745,9,73,11.1
2015,sci_mean,B-S-J-Z (China),中國四省市,517.77928,10,73,12.5
2015,sci_mean,Korea,韓國,515.80991,11,73,13.9
2015,sci_mean,New Zealand,紐西蘭,513.30351,12,73,15.3
2015,sci_mean,Slovenia,斯洛維尼亞,512.86358,13,73,16.7
2015,sci_mean,Australia,澳洲,509.99385,14,73,18.1
2015,sci_mean,United Kingdom,英國,509.2215,15,73,19.4
2015,sci_mean,Germany,德國,509.14065,16,73,20.8
2015,sci_mean,Netherlands,荷蘭,508.57481,17,73,22.2
2015,sci_mean,Switzerland,瑞士,505.50582,18,73,23.6
2015,sci_mean,Ireland,愛爾蘭,502.57512,19,73,25.0
2015,sci_mean,Belgium,比利時,501.99971,20,73,26.4
2015,sci_mean,Denmark,丹麥,501.93689,21,73,27.8
2015,sci_mean,Poland,波蘭,501.43533,22,73,29.2
2015,sci_mean,Portugal,葡萄牙,501.10006,23,73,30.6
2015,sci_mean,Norway,挪威,498.48111,24,73,31.9
2015,sci_mean,United States,美國,496.24243,25,73,33.3
2015,sci_mean,Austria,奧地利,495.03749,26,73,34.7
2015,sci_mean,France,法國,494.9776,27,73,36.1
2015,sci_mean,Sweden,瑞典,493.42236,28,73,37.5
2015,sci_mean,Czechia,捷克,492.83005,29,73,38.9
2015,sci_mean,Spain,西班牙,492.78614,30,73,40.3
2015,sci_mean,Latvia,拉脫維亞,490.22502,31,73,41.7
2015,sci_mean,Russia,俄羅斯,486.63104,32,73,43.1
2015,sci_mean,Luxembourg,盧森堡,482.80637,33,73,44.4
2015,sci_mean,Italy,義大利,480.54676,34,73,45.8
2015,sci_mean,Hungary,匈牙利,476.74751,35,73,47.2
2015,sci_mean,Lithuania,立陶宛,475.40895,36,73,48.6
2015,sci_mean,Croatia,克羅埃西亞,475.39118,37,73,50.0
2015,sci_mean,CABA (Argentina),布宜諾斯艾利斯市,475.1866,38,73,51.4
2015,sci_mean,Iceland,冰島,473.23009,39,73,52.8
2015,sci_mean,Israel,以色列,466.55281,40,73,54.2
2015,sci_mean,Malta,馬爾他,464.78194,41,73,55.6
2015,sci_mean,Slovak Republic,斯洛伐克,460.77486,42,73,56.9
2015,sci_mean,Kazakhstan,哈薩克,456.48358,43,73,58.3
2015,sci_mean,Greece,希臘,454.82882,44,73,59.7
2015,sci_mean,Chile,智利,446.95607,45,73,61.1
2015,sci_mean,Bulgaria,保加利亞,445.77196,46,73,62.5
2015,sci_mean,Malaysia,馬來西亞,442.94752,47,73,63.9
2015,sci_mean,United Arab Emirates,阿聯,436.73114,48,73,65.3
2015,sci_mean,Uruguay,烏拉圭,435.36295,49,73,66.7
2015,sci_mean,Romania,羅馬尼亞,434.88486,50,73,68.1
2015,sci_mean,Cyprus,賽普勒斯,432.57677,51,73,69.4
2015,sci_mean,Argentina,阿根廷,432.22625,52,73,70.8
2015,sci_mean,Moldova,摩爾多瓦,427.9978,53,73,72.2
2015,sci_mean,Albania,阿爾巴尼亞,427.22498,54,73,73.6
2015,sci_mean,Türkiye,土耳其,425.48951,55,73,75.0
2015,sci_mean,Trinidad and Tobago,千里達,424.59046,56,73,76.4
2015,sci_mean,Thailand,泰國,421.33733,57,73,77.8
2015,sci_mean,Costa Rica,哥斯大黎加,419.60803,58,73,79.2
2015,sci_mean,Qatar,卡達,417.61116,59,73,80.6
2015,sci_mean,Colombia,哥倫比亞,415.72876,60,73,81.9
2015,sci_mean,Mexico,墨西哥,415.70988,61,73,83.3
2015,sci_mean,Montenegro,蒙特內哥羅,411.31365,62,73,84.7
2015,sci_mean,Georgia,喬治亞,411.13152,63,73,86.1
2015,sci_mean,Jordan,約旦,408.66911,64,73,87.5
2015,sci_mean,Indonesia,印尼,403.09974,65,73,88.9
2015,sci_mean,Brazil,巴西,400.6821,66,73,90.3
2015,sci_mean,Peru,秘魯,396.68365,67,73,91.7
2015,sci_mean,Lebanon,黎巴嫩,386.48537,68,73,93.1
2015,sci_mean,Tunisia,突尼西亞,386.40337,69,73,94.4
2015,sci_mean,North Macedonia,北馬其頓,383.68238,70,73,95.8
2015,sci_mean,Kosovo,科索沃,378.44218,71,73,97.2
2015,sci_mean,Algeria,阿爾及利亞,375.7451,72,73,98.6
2015,sci_mean,Dominican Republic,多明尼加,331.63883,73,73,100.0
2015,sci_sd,Malta,馬爾他,117.63803,1,73,0.0
2015,sci_sd,Israel,以色列,106.36356,2,73,1.4
2015,sci_sd,New Zealand,紐西蘭,104.09494,3,73,2.8
2015,sci_sd,Singapore,新加坡,103.60264,4,73,4.2
2015,sci_sd,B-S-J-Z (China),中國四省市,103.38525,5,73,5.6
2015,sci_sd,Sweden,瑞典,102.478,6,73,6.9
2015,sci_sd,Australia,澳洲,102.29735,7,73,8.3
2015,sci_sd,France,法國,101.96264,8,73,9.7
2015,sci_sd,Bulgaria,保加利亞,101.52268,9,73,11.1
2015,sci_sd,Netherlands,荷蘭,100.94054,10,73,12.5
2015,sci_sd,Luxembourg,盧森堡,100.3998,11,73,13.9
2015,sci_sd,Belgium,比利時,100.18513,12,73,15.3
2015,sci_sd,United Kingdom,英國,99.65148,13,73,16.7
2015,sci_sd,Chinese Taipei,臺灣,99.55322,14,73,18.1
2015,sci_sd,Switzerland,瑞士,99.52384,15,73,19.4
2015,sci_sd,Germany,德國,99.32808,16,73,20.8
2015,sci_sd,United Arab Emirates,阿聯,99.13752,17,73,22.2
2015,sci_sd,Slovak Republic,斯洛伐克,98.93081,18,73,23.6
2015,sci_sd,Qatar,卡達,98.73628,19,73,25.0
2015,sci_sd,United States,美國,98.62148,20,73,26.4
2015,sci_sd,Austria,奧地利,97.34336,21,73,27.8
2015,sci_sd,Hungary,匈牙利,96.33525,22,73,29.2
2015,sci_sd,Norway,挪威,96.24056,23,73,30.6
2015,sci_sd,Finland,芬蘭,96.17347,24,73,31.9
2015,sci_sd,Czechia,捷克,95.26365,25,73,33.3
2015,sci_sd,Slovenia,斯洛維尼亞,95.18928,26,73,34.7
2015,sci_sd,Korea,韓國,95.17856,27,73,36.1
2015,sci_sd,Trinidad and Tobago,千里達,93.7953,28,73,37.5
2015,sci_sd,Japan,日本,93.47152,29,73,38.9
2015,sci_sd,Cyprus,賽普勒斯,92.80904,30,73,40.3
2015,sci_sd,Canada,加拿大,92.36632,31,73,41.7
2015,sci_sd,Greece,希臘,91.92087,32,73,43.1
2015,sci_sd,Portugal,葡萄牙,91.82156,33,73,44.4
2015,sci_sd,Italy,義大利,91.43959,34,73,45.8
2015,sci_sd,Iceland,冰島,91.20541,35,73,47.2
2015,sci_sd,Lithuania,立陶宛,90.9194,36,73,48.6
2015,sci_sd,Poland,波蘭,90.79231,37,73,50.0
2015,sci_sd,Georgia,喬治亞,90.59591,38,73,51.4
2015,sci_sd,Lebanon,黎巴嫩,90.40601,39,73,52.8
2015,sci_sd,Denmark,丹麥,90.29195,40,73,54.2
2015,sci_sd,Croatia,克羅埃西亞,89.31867,41,73,55.6
2015,sci_sd,Brazil,巴西,89.1513,42,73,56.9
2015,sci_sd,Estonia,愛沙尼亞,88.90062,43,73,58.3
2015,sci_sd,Ireland,愛爾蘭,88.89671,44,73,59.7
